thesis_class,model_name,label,count
street,vgg16,plastic bag,2
street,vgg16,plow,2
street,vgg16,poncho,2
street,vgg16,pool table,2
street,vgg16,projectile,2
street,vgg16,recreational vehicle,2
street,vgg16,sarong,2
street,vgg16,shoe shop,2
street,vgg16,shoji,2
street,vgg16,shopping cart,2
street,vgg16,shovel,2
street,vgg16,speedboat,2
street,vgg16,steel drum,2
street,vgg16,stone wall,2
street,vgg16,tank,2
street,vgg16,theater curtain,2
street,vgg16,thresher,2
street,vgg16,tile roof,2
street,vgg16,totem pole,2
street,vgg16,trimaran,2
street,vgg16,tripod,2
street,vgg16,web site,2
street,vgg16,wreck,2
street,vgg16,yurt,2
street,vgg16,Afghan hound,1
street,vgg16,Irish wolfhound,1
street,vgg16,Lakeland terrier,1
street,vgg16,Mexican hairless,1
street,vgg16,Old English sheepdog,1
street,vgg16,Sealyham terrier,1
street,vgg16,West Highland white terrier,1
street,vgg16,analog clock,1
street,vgg16,assault rifle,1
street,vgg16,bakery,1
street,vgg16,balance beam,1
street,vgg16,banjo,1
street,vgg16,barn spider,1
street,vgg16,barrow,1
street,vgg16,bathing cap,1
street,vgg16,beaker,1
street,vgg16,beer glass,1
street,vgg16,binoculars,1
street,vgg16,black and gold garden spider,1
street,vgg16,black widow,1
street,vgg16,book jacket,1
street,vgg16,bow,1
street,vgg16,bow tie,1
street,vgg16,breastplate,1
street,vgg16,bucket,1
street,vgg16,butcher shop,1
street,vgg16,caldron,1
street,vgg16,candle,1
street,vgg16,cash machine,1
street,vgg16,catamaran,1
street,vgg16,chime,1
street,vgg16,chimpanzee,1
street,vgg16,cloak,1
street,vgg16,clog,1
street,vgg16,cougar,1
street,vgg16,croquet ball,1
street,vgg16,crossword puzzle,1
street,vgg16,electric fan,1
street,vgg16,envelope,1
street,vgg16,file,1
street,vgg16,folding chair,1
street,vgg16,four-poster,1
street,vgg16,garden spider,1
street,vgg16,gas pump,1
street,vgg16,gorilla,1
street,vgg16,gown,1
street,vgg16,grille,1
street,vgg16,handkerchief,1
street,vgg16,ice bear,1
street,vgg16,ice lolly,1
street,vgg16,jack-o'-lantern,1
street,vgg16,jeep,1
street,vgg16,killer whale,1
street,vgg16,lab coat,1
street,vgg16,lawn mower,1
street,vgg16,leatherback turtle,1
street,vgg16,lifeboat,1
street,vgg16,magnetic compass,1
street,vgg16,mask,1
street,vgg16,measuring cup,1
street,vgg16,microwave,1
street,vgg16,mortar,1
street,vgg16,mortarboard,1
street,vgg16,muzzle,1
street,vgg16,ox,1
street,vgg16,paddle,1
street,vgg16,parallel bars,1
street,vgg16,pay-phone,1
street,vgg16,photocopier,1
street,vgg16,pirate,1
street,vgg16,pot,1
street,vgg16,potter's wheel,1
street,vgg16,puck,1
street,vgg16,punching bag,1
street,vgg16,quilt,1
street,vgg16,racket,1
street,vgg16,rain barrel,1
street,vgg16,rapeseed,1
street,vgg16,rifle,1
street,vgg16,rocking chair,1
street,vgg16,rotisserie,1
street,vgg16,rubber eraser,1
street,vgg16,rule,1
street,vgg16,school bus,1
street,vgg16,seat belt,1
street,vgg16,shield,1
street,vgg16,siamang,1
street,vgg16,soccer ball,1
street,vgg16,sombrero,1
street,vgg16,spider monkey,1
street,vgg16,spider web,1
street,vgg16,stove,1
street,vgg16,studio couch,1
street,vgg16,stupa,1
street,vgg16,sunglass,1
street,vgg16,sunglasses,1
street,vgg16,swab,1
street,vgg16,swimming trunks,1
street,vgg16,television,1
street,vgg16,thimble,1
street,vgg16,tractor,1
street,vgg16,triceratops,1
street,vgg16,trombone,1
street,vgg16,tusker,1
street,vgg16,upright,1
street,vgg16,vending machine,1
street,vgg16,vizsla,1
street,vgg16,volleyball,1
street,vgg16,wall clock,1
street,vgg16,wardrobe,1
street,vgg16,warplane,1
street,vgg16,whippet,1
street,vgg16,wire-haired fox terrier,1
